country_code,year,gdp_pc,trade_ratio,trade_share,inflation,trade_pct,unemployment,income
CHE,2016,83073.2800824812,0.8729744524266642,0.2753425531052549,-0.434618664285843,119.728166414981,4.92000007629395,1
CHE,2017,83352.0886533412,0.8568000181706881,0.2886749145676584,0.533787839825886,119.270037208402,4.80000019073486,1
CHE,2018,86388.4049527184,0.8509628360543339,0.29433629177804654,0.936335464113605,119.976635141108,4.71000003814697,1
CZE,2014,19890.9199056648,1.3610568090483839,0.507123300813093,0.343988589646784,157.574982178056,6.1100001335144,1
CZE,2015,17829.6983223668,1.3583859177325754,0.5110723427263814,0.309364548494974,155.175663480909,5.05000019073486,1
CZE,2016,18575.2320271915,1.3498811008465788,0.5075055270728924,0.683504209385683,150.586267345414,3.95000004768372,1
CZE,2017,20636.199952435,1.3642340726823199,0.5062804475413001,2.45053398460138,150.532652492994,2.89000010490417,1
CZE,2018,23419.7356136502,1.360775506030302,0.5045588068218965,2.14949494949492,147.978497744315,2.24000000953674,1
ETH,2014,566.92640288853,0.788957872408853,0.05257933885751368,6.89001951597192,40.7410841498626,2.26200008392334,0
ETH,2015,640.541923075422,0.9196993866320378,0.05211480906502011,9.56889955968619,39.6561241449515,2.2739999294281,0
ETH,2016,717.124869806118,0.6901933830845828,0.04183144004218289,6.62813337230928,34.8990528009428,2.28800010681152,0
ETH,2017,768.523015429372,0.8910628037446401,0.05116954614518577,10.6871150284238,31.1036313022906,2.29900002479553,0
ETH,2018,771.524866349431,1.1315573248542992,0.07952063933436065,13.8330356586661,31.199374943469,2.31800007820129,0
HUN,2014,14298.833667395,1.184051705351416,0.21800932616519408,-0.227566270988384,168.340714718027,7.73000001907349,1
HUN,2015,12720.7120220668,1.201317382576762,0.2040205469150375,-0.0616446800641176,167.272127057162,6.80999994277954,1
HUN,2016,13107.3779137744,1.1844953534804512,0.20088545330916796,0.394769306686402,164.370333339537,5.1100001335144,1
HUN,2017,14623.6966492311,1.1737374208794504,0.2077568421761868,2.34824281150159,165.200754138916,4.15999984741211,1
HUN,2018,16427.3727611478,1.2095733232510577,0.21107049648354356,2.85024792594642,163.238968653431,3.71000003814697,1
KAZ,2014,12807.2606866152,0.8090779270053137,0.2306813451769521,6.70657829092725,64.9720346513507,5.05999994277954,1
KAZ,2015,10510.7718884149,0.6994111648078357,0.25247126136177694,6.6657761154154,53.0497288072652,4.92999982833862,1
KAZ,2016,7714.84184376024,0.6589161274280098,0.24722714299774182,14.5460237946149,60.3115965864153,4.96000003814697,1
KAZ,2017,9247.58133129626,0.7022109262032464,0.2527351160541553,7.44000437325754,56.825387935971,4.90000009536743,1
KAZ,2018,9812.62637077396,0.6974104039900682,0.22861680301264808,6.01913096570673,63.5279565118188,4.84999990463257,1
KGZ,2014,1279.76978265986,0.3955602237798904,0.4014499766923446,7.53424729775882,125.126181075833,8.05000019073486,0
KGZ,2015,1121.08283510739,0.21580771354724454,0.2655731494922008,6.50331838993381,110.961570714633,7.55999994277954,0
KGZ,2016,1120.66651300848,0.1735508974597234,0.265467655341505,0.388838296895887,105.823574017406,7.21000003814697,0
KGZ,2017,1242.76964282023,0.24371690059868267,0.30398331932517275,3.1753098637994,100.617445813258,6.8899998664856,0
KGZ,2018,1308.14016549619,0.19632194482028384,0.2926668986625177,1.54266145238431,98.8755599017608,6.88600015640259,0
LAO,2014,1999.95820314913,0.5126664174066249,0.80120486937016,4.12924306873775,99.0597382925996,0.763000011444092,0
LAO,2015,2140.04432280044,0.7516643207982165,0.8719812142336196,1.27735427102986,85.7983217037662,0.777999997138977,0
LAO,2016,2324.40091700425,0.7168900131942771,0.8500686728379865,1.59691227583204,75.0918909206445,0.791999995708466,0
LAO,2017,2455.21155944893,0.9917805681319392,0.8843073060752417,0.82547860756813,75.0918909206445,0.805000007152557,0
LAO,2018,2569.09389217251,1.0490778946686328,0.9014235849613379,2.04039266890198,75.0918909206445,0.827000021934509,0
LSO,2014,1194.5756269342,0.1636490477943992,0.23021605005190618,5.37028961008588,126.29247440714,24.2210006713867,0
LSO,2015,1146.06468787308,0.15878099349169275,0.27686800805704764,3.21844513655931,129.719071142142,23.8409996032715,0
LSO,2016,1018.78487240325,0.27908900083709853,0.4973248983713645,6.59650490696543,136.341432928807,23.4750003814697,0
LSO,2017,1102.62972842217,0.2266549523818716,0.4919782675032389,4.44769937376299,146.402074089786,23.2000007629395,0
LSO,2018,1192.4843195181,0.2266549523818716,0.4919782675032389,4.75180301624742,145.387822785418,22.8129997253418,0
LUX,2014,123678.702143275,0.5454584317463846,0.5455925191094879,0.628543985440705,333.42885319668,5.84999990463257,1
LUX,2015,105462.012584423,0.6019439225420133,0.53870458474847,0.4747431614378,351.13197436149,6.67000007629395,1
LUX,2016,106899.293549552,0.6107248176163933,0.5347999152357299,0.290833333333306,348.437409376889,6.28999996185303,1
LUX,2017,110193.213797228,0.5868955814155153,0.5331168069892163,1.73079959118897,353.793991980303,5.51999998092651,1
LUX,2018,117254.740352682,0.5641253108602639,0.5276410448580242,1.52819524307373,360.132136323845,5.59000015258789,1
MDA,2014,3328.79433016779,0.4025830081905416,0.2322128587611267,5.08878554625884,93.1592676127674,3.73000001907349,0
MDA,2015,2732.46072997894,0.5313919665135424,0.25025452766044076,9.67624033101867,89.3306783420504,4.69999980926514,0
MDA,2016,2880.43528952658,0.6016104141660379,0.27523144212282113,6.3593089803793,87.6371602404402,4.01999998092651,0
MDA,2017,3509.68682892959,0.5525301374645147,0.27468606823918534,6.57022997455601,85.63719168786,4.09999990463257,0
MDA,2018,4230.62696856829,0.6164991786455176,0.3223742894303029,3.04505397337069,85.8662252131962,4.1100001335144,0
MKD,2014,5495.73504918897,0.6464908714873507,0.22600538872033016,-0.281705032928538,112.537928969299,28.0300006866455,1
MKD,2015,4861.55397141497,0.6453561656246929,0.2001589306373994,-0.299920475631447,113.698443879103,26.0699996948242,1
MKD,2016,5149.58907435906,0.6441646734468099,0.18732810404255698,-0.239290787684491,116.185408418026,23.7199993133545,1
MKD,2017,5450.4928808666,0.039113867102895106,0.011081303774284344,1.3516188967744,124.13728389629,22.3799991607666,1
MKD,2018,6108.74010831698,0.6480902205281297,0.17635989520525638,1.45831298507127,133.215207648008,20.7399997711182,1
MNG,2014,4158.52147149753,1.5863788608057294,0.8887115730681189,12.2539808129759,109.32231187522,4.80000019073486,1
MNG,2015,3875.32167504717,1.6688792394167546,0.8511566419279663,5.72687224669603,89.653663477814,4.8600001335144,0
MNG,2016,3658.39030030916,2.070794836654202,0.8011870685663081,0.742300726059404,101.05523722289,7.23999977111816,0
MNG,2017,3687.10000337811,2.027776074654418,0.8606594853607802,4.3107625408578,115.932901870633,6.3600001335144,0
MNG,2018,4156.8469697802,1.791557938453428,0.9400589395867008,6.81243594195042,126.355873240656,5.38000011444092,0
NPL,2014,844.853124854118,0.10419465965782167,0.679481228298662,8.36415469659556,45.9826416110212,2.94400000572205,0
NPL,2015,901.74960773293,0.0873681353208586,0.6521982304488468,7.86890895590905,46.6657303885916,3.09999990463257,0
NPL,2016,899.523581025867,0.0584286899507742,0.5662413869283299,8.79034332004629,42.1154861217791,2.86800003051758,0
NPL,2017,1048.45375534732,0.05682610712549755,0.5973901537194374,3.62709610696609,44.6424106216127,3.31800007820129,0
NPL,2018,1178.52595698425,0.05682610712549755,0.5973901537194374,4.0611633875107,48.4473869459091,3.19300007820129,0
PRY,2014,6118.31811031962,0.8066451273684936,0.38571348930533866,5.02882767456758,69.0837240974717,5.03000020980835,1
PRY,2015,5413.77602061858,0.8814043030553157,0.39178966480511873,3.12900274473924,66.9401410467947,4.55999994277954,1
PRY,2016,5324.60906777777,1.1309299338581738,0.4605655437381749,4.08682280577242,67.7883879814801,5.25,1
PRY,2017,5678.8699722,0.9882881140722396,0.45619633850918156,3.60247741348939,71.4822127212716,4.6100001335144,1
PRY,2018,5782.78454981286,1.1542598001550182,0.5573301560267253,3.97561015740691,72.5285860685284,6.21999979019165,1
RWA,2014,742.966243370171,0.7009751486661733,0.36634467465875953,2.35449052820364,43.9251435082183,1.16999995708466,0
RWA,2015,751.110505478611,0.7500569357180807,0.37495559734640926,2.52850284192422,45.2249297117527,1.14800000190735,0
RWA,2016,744.794385790975,0.9192925496648634,0.40866081410250216,7.17434301982013,49.509924645278,1.14400005340576,0
RWA,2017,772.294884583004,1.1085401729699067,0.37886907437110157,8.27953672260826,53.6752716384763,1.13699996471405,0
RWA,2018,783.812790116076,1.0171911339400437,0.39984417912980935,-0.311210160390642,55.7578896987393,1.11099994182587,0
SRB,2014,6600.05680854589,1.4143028130571107,0.3271680657252024,2.08244793880151,92.2314185257064,19.2199993133545,1
SRB,2015,5588.98072768556,1.4925634804023094,0.32907430926969683,1.39235822000187,97.3957666573256,17.6599998474121,1
SRB,2016,5765.20076202711,1.6162358611168866,0.32988713486033844,1.12231397417765,101.860024969348,15.2600002288818,1
SRB,2017,6292.54362926707,1.5456502247915445,0.33365626927946673,3.13106248590119,107.527719112101,13.4799995422363,1
SRB,2018,7252.40185773992,1.6087486627061283,0.34551407391642164,1.95984076293803,109.494865710998,12.7299995422363,1
SVK,2014,18655.7901089421,1.4953482274918715,0.341243741070475,-0.0761653295419824,178.60083247172,13.1800003051758,1
SVK,2015,16342.2162621093,1.3917105476056897,0.3327032731697726,-0.325219777427739,180.676482582579,11.4799995422363,1
SVK,2016,16512.2929859005,1.3404257691259966,0.31743223342863336,-0.520010196278324,184.560495602675,9.67000007629395,1
SVK,2017,17538.048584386,1.3495318506640164,0.3260476714944962,1.31194588223234,188.469251961075,8.13000011444092,1
SVK,2018,19389.9821594449,1.3052410235895409,0.31906601013890024,2.51403712883808,190.698594899212,6.53999996185303,1
SWZ,2014,4039.15934079483,0.8484098958383522,0.6233418497092407,5.68134885776449,88.3410218820077,23.9659996032715,0
SWZ,2015,3680.34947283775,1.0148783294435468,0.6667038573982057,4.95124493704917,84.0897115628866,23.3290004730225,0
SWZ,2016,3425.53195692846,0.981262192962245,0.688845387240086,7.84727459085681,86.6516368151241,22.7199993133545,0
SWZ,2017,3914.41848379603,1.0350742418631775,0.7270600740263917,6.22137528933114,87.7983678968599,22.7530002593994,0
SWZ,2018,4107.09443109307,0.9338317494075634,0.7184715346087784,4.81506167461507,84.7441000120221,22.7919998168945,0
UGA,2014,883.528744499561,1.6916147340405479,0.5154174797453183,3.07467760632835,36.0144010819182,1.90600001811981,0
UGA,2015,847.267628934983,1.9483269005816102,0.5429818611391866,5.41000419560863,37.6892983320671,1.91100001335144,0
UGA,2016,736.559847412133,2.1434704637902366,0.46110491370002926,5.44575878373994,31.2093620235349,1.91999995708466,0
UGA,2017,746.830752928351,2.3722939230836837,0.4657295477642872,5.64093192245177,36.8370529331773,1.932000041008,0
UGA,2018,770.600784343292,1.7849972365529765,0.4772704670918875,2.62397505207709,36.6384056006915,1.92299997806549,0
ZMB,2014,1762.42781692474,0.6522653264375933,0.13908171418311446,7.80687553566328,76.1936630889598,9.36200046539307,0
ZMB,2015,1338.29092708188,1.2962635776245284,0.1568656042491391,10.1105928909618,79.8654168098113,10.125,0
ZMB,2016,1280.80654257604,0.7264543334235531,0.14629654818836646,17.8697300795268,73.958561254616,10.8719997406006,0
ZMB,2017,1535.19657398198,0.5927641704615975,0.11784191883702765,6.57731154205652,71.5856946542566,11.6300001144409,0
ZMB,2018,1516.36837125728,0.6510548090808822,0.13861428988254068,7.49457192728511,74.8883695274665,12.0100002288818,0
ZWE,2014,1434.89627731806,0.9207707610742639,0.713154551927658,-0.197784810126586,54.6716154208067,4.76999998092651,0
ZWE,2015,1445.06970213198,0.9217761929721486,0.7642426123175076,-2.43096842383406,56.7488111052137,4.77799987792969,0
ZWE,2016,1464.58895715841,1.0287829718261692,0.7901683423298854,-1.54366960054164,51.2190246437312,4.78800010681152,0
ZWE,2017,1235.18903192064,1.148330541010043,0.7538889266371414,0.893962316050074,50.0297122591029,4.78499984741211,0
ZWE,2018,1254.64226494434,0.9023269078003305,0.6360708138636962,10.6188658669575,69.4470213226408,4.7960000038147,0
